ID,Spp,ScientificName,Region,month,Eff_mean,Eff_sd,Ov_mean,Ov_sd
S306,IOX,Isurus oxyrinchus,ATL_N,2,5.26E-05,9.11E-05,33.33333333,NA
S306,IOX,Isurus oxyrinchus,ATL_N,3,7.69E-05,0.000151822,40,NA
S306,IOX,Isurus oxyrinchus,ATL_N,4,0.000357171,0.000622917,87.5,NA
S306,IOX,Isurus oxyrinchus,ATL_N,5,0.000513364,0.00095336,66.66666667,NA
S306,IOX,Isurus oxyrinchus,ATL_N,6,0.000509475,0.000901292,78.57142857,NA
S306,IOX,Isurus oxyrinchus,ATL_N,7,0.000211016,0.000568843,34.48275862,NA
S306,IOX,Isurus oxyrinchus,ATL_N,8,0.001396998,0.001551076,94.11764706,NA
S306,IOX,Isurus oxyrinchus,ATL_N,9,0.000590982,0.000800742,80,NA
S307,IOX,Isurus oxyrinchus,ATL_N,1,0.000963577,0.001854104,63.63636364,NA
S307,IOX,Isurus oxyrinchus,ATL_N,10,0.000712696,0.001623518,46.15384615,NA
S307,IOX,Isurus oxyrinchus,ATL_N,11,0.000372662,0.000882959,22.22222222,NA
S307,IOX,Isurus oxyrinchus,ATL_N,12,0,0,0,NA
S307,IOX,Isurus oxyrinchus,ATL_N,2,0.000474656,0.00046174,72.22222222,NA
S307,IOX,Isurus oxyrinchus,ATL_N,3,2.20E-05,5.49E-05,15.78947368,NA
S307,IOX,Isurus oxyrinchus,ATL_N,4,5.06E-05,0.000110899,30,NA
S307,IOX,Isurus oxyrinchus,ATL_N,5,0.001012189,0.00174114,80,NA
S307,IOX,Isurus oxyrinchus,ATL_N,6,0.00119798,0.001870295,87.5,NA
S307,IOX,Isurus oxyrinchus,ATL_N,7,0.000409975,0.001059739,30.76923077,NA
S307,IOX,Isurus oxyrinchus,ATL_N,8,0.000236626,0.000385252,50,NA
S307,IOX,Isurus oxyrinchus,ATL_N,9,0.000194875,0.000824347,17.39130435,NA
S308,IOX,Isurus oxyrinchus,ATL_N,1,0.000150265,0.000316301,40,NA
S308,IOX,Isurus oxyrinchus,ATL_N,10,0.003459162,0.004855279,100,NA
S308,IOX,Isurus oxyrinchus,ATL_N,11,0.003038257,0.002488687,100,NA
S308,IOX,Isurus oxyrinchus,ATL_N,12,0.001036931,0.001487462,66.66666667,NA
S308,IOX,Isurus oxyrinchus,ATL_N,2,0,0,0,NA
S308,IOX,Isurus oxyrinchus,ATL_N,3,0,0,0,NA
S308,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S308,IOX,Isurus oxyrinchus,ATL_N,5,1.47E-05,4.69E-05,33.33333333,NA
S308,IOX,Isurus oxyrinchus,ATL_N,6,0.000562136,0.001154649,88.88888889,NA
S308,IOX,Isurus oxyrinchus,ATL_N,7,0.002539421,0.00554488,75,NA
S308,IOX,Isurus oxyrinchus,ATL_N,8,0.000180244,0.000494166,61.53846154,NA
S308,IOX,Isurus oxyrinchus,ATL_N,9,0.000125543,0.000355089,12.5,NA
S309,IOX,Isurus oxyrinchus,ATL_N,1,4.90E-06,1.96E-05,6.25,NA
S309,IOX,Isurus oxyrinchus,ATL_N,10,0.001793552,0.002129145,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,11,0.003651324,0.001961338,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,12,0.000608959,0.000446931,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,2,0.000338636,0.000551259,37.5,NA
S309,IOX,Isurus oxyrinchus,ATL_N,3,0.000132896,0.000229799,37.5,NA
S309,IOX,Isurus oxyrinchus,ATL_N,4,0.000141773,0.000360343,15.78947368,NA
S309,IOX,Isurus oxyrinchus,ATL_N,5,0.000160101,0.000366612,75,NA
S309,IOX,Isurus oxyrinchus,ATL_N,6,0.000375072,0.000337212,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,7,0.000764385,0.000771246,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,8,0.001490372,0.00187492,100,NA
S309,IOX,Isurus oxyrinchus,ATL_N,9,0.001300644,0.001257445,100,NA
S310,IOX,Isurus oxyrinchus,ATL_N,6,9.23E-06,1.63E-05,47.05882353,NA
S310,IOX,Isurus oxyrinchus,ATL_N,7,0.000277196,0.000299191,90.90909091,NA
S311,IOX,Isurus oxyrinchus,ATL_N,5,8.44E-06,7.31E-06,75,NA
S311,IOX,Isurus oxyrinchus,ATL_N,6,0.00016111,0.000212297,85.71428571,NA
S311,IOX,Isurus oxyrinchus,ATL_N,7,0.000228468,0.000521424,56.25,NA
S311,IOX,Isurus oxyrinchus,ATL_N,8,0.000626691,0.000753086,100,NA
S312,IOX,Isurus oxyrinchus,ATL_N,5,1.59E-05,1.57E-05,100,NA
S312,IOX,Isurus oxyrinchus,ATL_N,6,0.000484137,0.000681897,100,NA
S312,IOX,Isurus oxyrinchus,ATL_N,7,0.00029712,0.000388451,80,NA
S312,IOX,Isurus oxyrinchus,ATL_N,8,0.000179581,0.000241401,66.66666667,NA
S312,IOX,Isurus oxyrinchus,ATL_N,9,0.000462065,0.000400794,75,NA
S313,IOX,Isurus oxyrinchus,ATL_N,1,0,NA,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,10,0,NA,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,11,0,NA,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,12,0,NA,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,2,0,0,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,3,0,0,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,5,0.000110195,0.000440636,13.79310345,NA
S313,IOX,Isurus oxyrinchus,ATL_N,6,2.09E-05,5.46E-05,15.38461538,NA
S313,IOX,Isurus oxyrinchus,ATL_N,7,0,0,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,8,0,NA,0,NA
S313,IOX,Isurus oxyrinchus,ATL_N,9,0,NA,0,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,1,0,0,0,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,10,0.000149272,2.55E-05,100,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,11,3.22E-06,1.07E-05,9.090909091,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,12,4.29E-07,1.14E-06,14.28571429,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,2,0,0,0,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,3,0,0,0,NA
S314,IOX,Isurus oxyrinchus,PAC_NE,4,0,0,0,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,1,0.0001503,0.0003492,36.36363636,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,10,0,0,0,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,11,7.93E-05,0.00024429,13.33333333,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,12,0.000274056,0.000327552,90.90909091,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,6,2.16E-05,5.74E-05,25,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,7,1.71E-05,4.82E-05,12.5,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,8,0,0,0,NA
S315,IOX,Isurus oxyrinchus,PAC_NE,9,0,0,0,NA
S316,IOX,Isurus oxyrinchus,ATL_N,5,4.66E-06,NA,100,NA
S316,IOX,Isurus oxyrinchus,ATL_N,6,8.58E-06,2.69E-05,50,NA
S316,IOX,Isurus oxyrinchus,ATL_N,7,4.56E-05,9.32E-05,40.90909091,NA
S316,IOX,Isurus oxyrinchus,ATL_N,8,0.000847421,0.001630047,100,NA
S317,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S317,IOX,Isurus oxyrinchus,ATL_N,5,0.000148969,0.000236123,70,NA
S318,IOX,Isurus oxyrinchus,ATL_N,5,1.72E-05,1.07E-05,100,NA
S318,IOX,Isurus oxyrinchus,ATL_N,6,0.000406607,0.000687182,100,NA
S318,IOX,Isurus oxyrinchus,ATL_N,7,5.43E-05,2.94E-05,100,NA
S319,IOX,Isurus oxyrinchus,ATL_N,10,0.007111456,0.01003834,100,NA
S319,IOX,Isurus oxyrinchus,ATL_N,11,0.002128088,0.002727063,80,NA
S319,IOX,Isurus oxyrinchus,ATL_N,5,1.98E-05,3.03E-05,66.66666667,NA
S319,IOX,Isurus oxyrinchus,ATL_N,6,0.000240687,0.000213719,100,NA
S319,IOX,Isurus oxyrinchus,ATL_N,7,0.000666621,0.000428087,100,NA
S319,IOX,Isurus oxyrinchus,ATL_N,8,0.001525515,0.001327823,100,NA
S319,IOX,Isurus oxyrinchus,ATL_N,9,0.000472346,0.000310152,100,NA
S320,IOX,Isurus oxyrinchus,ATL_N,5,1.55E-05,1.14E-05,100,NA
S320,IOX,Isurus oxyrinchus,ATL_N,6,0.00014937,0.000231444,100,NA
S320,IOX,Isurus oxyrinchus,ATL_N,7,0.002222242,0.003227534,100,NA
S320,IOX,Isurus oxyrinchus,ATL_N,8,0.001072795,0.001480554,100,NA
S321,IOX,Isurus oxyrinchus,ATL_N,1,2.33E-06,4.66E-06,25,NA
S321,IOX,Isurus oxyrinchus,ATL_N,10,0.002322386,0.003479877,100,NA
S321,IOX,Isurus oxyrinchus,ATL_N,11,0.004240573,0.00589887,100,NA
S321,IOX,Isurus oxyrinchus,ATL_N,12,0.000271861,0.00039812,63.63636364,NA
S321,IOX,Isurus oxyrinchus,ATL_N,2,0,0,0,NA
S321,IOX,Isurus oxyrinchus,ATL_N,3,2.17E-05,4.34E-05,25,NA
S321,IOX,Isurus oxyrinchus,ATL_N,4,0.000487258,0.000751226,62.5,NA
S321,IOX,Isurus oxyrinchus,ATL_N,5,0.001214742,0.001951746,90,NA
S321,IOX,Isurus oxyrinchus,ATL_N,6,0.000685635,0.001185485,75,NA
S321,IOX,Isurus oxyrinchus,ATL_N,7,0.00224311,0.002513681,100,NA
S321,IOX,Isurus oxyrinchus,ATL_N,8,0.003252316,0.00350437,100,NA
S321,IOX,Isurus oxyrinchus,ATL_N,9,0.0015048,0.0015386,100,NA
S322,IOX,Isurus oxyrinchus,ATL_N,1,0.000122725,0.000179975,61.11111111,NA
S322,IOX,Isurus oxyrinchus,ATL_N,10,0.000440608,0.000637096,75,NA
S322,IOX,Isurus oxyrinchus,ATL_N,11,0.000255076,0.000595367,28.57142857,NA
S322,IOX,Isurus oxyrinchus,ATL_N,12,0.00096349,0.001873659,55.55555556,NA
S322,IOX,Isurus oxyrinchus,ATL_N,2,0.000269313,0.000282958,66.66666667,NA
S322,IOX,Isurus oxyrinchus,ATL_N,3,0.000237945,0.000463203,35,NA
S322,IOX,Isurus oxyrinchus,ATL_N,4,0.000790423,0.00078662,71.42857143,NA
S322,IOX,Isurus oxyrinchus,ATL_N,5,0.000606074,0.000911525,80,NA
S322,IOX,Isurus oxyrinchus,ATL_N,6,0.00099778,0.001720366,81.81818182,NA
S322,IOX,Isurus oxyrinchus,ATL_N,7,0.000391999,0.000974893,34.7826087,NA
S322,IOX,Isurus oxyrinchus,ATL_N,8,0.001088336,0.001597541,56.25,NA
S322,IOX,Isurus oxyrinchus,ATL_N,9,0.001886418,0.001910969,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,1,0.001394751,0.002731042,50,NA
S323,IOX,Isurus oxyrinchus,ATL_N,10,0.002508472,0.00368233,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,11,0.002171286,0.00278324,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,12,0.000682662,0.000526555,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,2,0.001290041,0.001824394,50,NA
S323,IOX,Isurus oxyrinchus,ATL_N,3,9.82E-05,0.000218445,18.18181818,NA
S323,IOX,Isurus oxyrinchus,ATL_N,4,0.000172597,0.000455336,35.29411765,NA
S323,IOX,Isurus oxyrinchus,ATL_N,5,2.01E-05,4.94E-05,25,NA
S323,IOX,Isurus oxyrinchus,ATL_N,6,0.002197035,0.002587472,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,7,0.002002703,0.002004257,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,8,0.00403615,0.003521345,100,NA
S323,IOX,Isurus oxyrinchus,ATL_N,9,0.000751313,0.000726253,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,1,0.000978072,0.001062363,75,NA
S324,IOX,Isurus oxyrinchus,ATL_N,10,0.000929598,0.001079148,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,11,0.000669011,0.000938855,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,12,0.000943227,0.001471006,83.33333333,NA
S324,IOX,Isurus oxyrinchus,ATL_N,2,0.000179227,0.000126416,75,NA
S324,IOX,Isurus oxyrinchus,ATL_N,3,0.000123093,0.000175496,42.85714286,NA
S324,IOX,Isurus oxyrinchus,ATL_N,4,0.001159335,0.001181584,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,5,2.89E-05,2.24E-05,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,6,7.98E-05,0.00012598,87.5,NA
S324,IOX,Isurus oxyrinchus,ATL_N,7,0.00116026,0.001381018,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,8,0.000591705,0.000594732,100,NA
S324,IOX,Isurus oxyrinchus,ATL_N,9,0.001503007,0.001548884,100,NA
S325,IOX,Isurus oxyrinchus,ATL_N,1,0.000817793,0.00071315,80,NA
S325,IOX,Isurus oxyrinchus,ATL_N,10,0.001120645,0.001211076,75,NA
S325,IOX,Isurus oxyrinchus,ATL_N,11,5.50E-05,0.000121627,25,NA
S325,IOX,Isurus oxyrinchus,ATL_N,12,0.000990771,0.000939472,100,NA
S325,IOX,Isurus oxyrinchus,ATL_N,2,0.001020779,0.001198944,50,NA
S325,IOX,Isurus oxyrinchus,ATL_N,3,0.000551796,0.001109418,60,NA
S325,IOX,Isurus oxyrinchus,ATL_N,4,0.0001345,0.000222334,62.5,NA
S325,IOX,Isurus oxyrinchus,ATL_N,5,4.69E-06,4.66E-06,66.66666667,NA
S325,IOX,Isurus oxyrinchus,ATL_N,6,0.000354807,0.000525339,100,NA
S325,IOX,Isurus oxyrinchus,ATL_N,7,0.000588134,0.000322706,100,NA
S325,IOX,Isurus oxyrinchus,ATL_N,8,0.000951868,0.001619614,100,NA
S325,IOX,Isurus oxyrinchus,ATL_N,9,0.001197087,NA,100,NA
S326,IOX,Isurus oxyrinchus,ATL_N,1,0.001520682,0.000447388,100,NA
S326,IOX,Isurus oxyrinchus,ATL_N,10,0.000186682,0.00026797,47.05882353,NA
S326,IOX,Isurus oxyrinchus,ATL_N,11,0.000381384,0.000211928,100,NA
S326,IOX,Isurus oxyrinchus,ATL_N,12,0.000653765,0.000547877,100,NA
S326,IOX,Isurus oxyrinchus,ATL_N,5,1.43E-05,6.98E-06,100,NA
S326,IOX,Isurus oxyrinchus,ATL_N,6,4.10E-05,4.48E-05,68.18181818,NA
S326,IOX,Isurus oxyrinchus,ATL_N,7,0.000250339,0.000347905,88.23529412,NA
S326,IOX,Isurus oxyrinchus,ATL_N,8,0.000213391,0.000128589,95.45454545,NA
S326,IOX,Isurus oxyrinchus,ATL_N,9,0.000577403,0.000727026,100,NA
S327,IOX,Isurus oxyrinchus,ATL_N,1,0.000531162,0.000784236,62.5,NA
S327,IOX,Isurus oxyrinchus,ATL_N,10,0.000176953,0.000316595,60,NA
S327,IOX,Isurus oxyrinchus,ATL_N,11,1.64E-05,4.68E-05,14.81481481,NA
S327,IOX,Isurus oxyrinchus,ATL_N,12,0.000655392,0.00109712,88.88888889,NA
S327,IOX,Isurus oxyrinchus,ATL_N,2,0.000270423,0.000382435,50,NA
S327,IOX,Isurus oxyrinchus,ATL_N,5,6.36E-06,7.37E-06,66.66666667,NA
S327,IOX,Isurus oxyrinchus,ATL_N,6,0.000416228,0.000914087,100,NA
S327,IOX,Isurus oxyrinchus,ATL_N,7,0.000489706,0.000569467,100,NA
S327,IOX,Isurus oxyrinchus,ATL_N,8,0.000286345,0.000421391,81.81818182,NA
S327,IOX,Isurus oxyrinchus,ATL_N,9,0.000130009,0.000143529,58.33333333,NA
S328,IOX,Isurus oxyrinchus,ATL_N,10,0.000280082,0.000174803,100,NA
S328,IOX,Isurus oxyrinchus,ATL_N,6,0.000351197,0.000504948,100,NA
S328,IOX,Isurus oxyrinchus,ATL_N,7,0.000406068,0.000389563,90.90909091,NA
S328,IOX,Isurus oxyrinchus,ATL_N,8,0.000199813,0.000384772,58.82352941,NA
S328,IOX,Isurus oxyrinchus,ATL_N,9,0.000277112,0.000210791,100,NA
S329,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S329,IOX,Isurus oxyrinchus,ATL_N,5,0,0,0,NA
S329,IOX,Isurus oxyrinchus,ATL_N,6,0,0,0,NA
S329,IOX,Isurus oxyrinchus,ATL_N,7,0,0,0,NA
S329,IOX,Isurus oxyrinchus,ATL_N,8,0,0,0,NA
S330,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S331,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S331,IOX,Isurus oxyrinchus,ATL_N,5,0,0,0,NA
S331,IOX,Isurus oxyrinchus,ATL_N,6,0.000199637,0.000197188,66.66666667,NA
S332,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S332,IOX,Isurus oxyrinchus,ATL_N,5,4.27E-05,9.72E-05,26.66666667,NA
S332,IOX,Isurus oxyrinchus,ATL_N,6,9.60E-05,0.000135758,50,NA
S332,IOX,Isurus oxyrinchus,ATL_N,7,0,NA,0,NA
S332,IOX,Isurus oxyrinchus,ATL_N,8,1.21E-05,2.96E-05,16.66666667,NA
S333,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S333,IOX,Isurus oxyrinchus,ATL_N,5,0,0,0,NA
S333,IOX,Isurus oxyrinchus,ATL_N,6,2.13E-06,6.02E-06,12.5,NA
S333,IOX,Isurus oxyrinchus,ATL_N,7,4.77E-05,9.54E-05,25,NA
S333,IOX,Isurus oxyrinchus,ATL_N,8,1.88E-05,2.22E-05,50,NA
S334,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S334,IOX,Isurus oxyrinchus,ATL_N,5,1.67E-05,4.37E-05,23.07692308,NA
S334,IOX,Isurus oxyrinchus,ATL_N,6,2.66E-06,7.53E-06,12.5,NA
S334,IOX,Isurus oxyrinchus,ATL_N,7,0.000919368,0.001700886,50,NA
S334,IOX,Isurus oxyrinchus,ATL_N,8,3.30E-06,6.08E-06,28.57142857,NA
S335,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S335,IOX,Isurus oxyrinchus,ATL_N,5,0,0,0,NA
S335,IOX,Isurus oxyrinchus,ATL_N,6,0,0,0,NA
S336,IOX,Isurus oxyrinchus,ATL_N,4,0,0,0,NA
S336,IOX,Isurus oxyrinchus,ATL_N,5,0,0,0,NA
S336,IOX,Isurus oxyrinchus,ATL_N,6,0,0,0,NA
S336,IOX,Isurus oxyrinchus,ATL_N,7,0,0,0,NA
S336,IOX,Isurus oxyrinchus,ATL_N,8,0,0,0,NA
S337,IOX,Isurus oxyrinchus,ATL_N,6,0.00020047,0.000182615,100,NA
S337,IOX,Isurus oxyrinchus,ATL_N,7,0.000780397,0.001298744,100,NA
S337,IOX,Isurus oxyrinchus,ATL_N,8,0.000581376,0.000408767,100,NA
S338,IOX,Isurus oxyrinchus,ATL_N,6,0.000192573,0.000160086,100,NA
S338,IOX,Isurus oxyrinchus,ATL_N,7,0.000259788,0.000236392,100,NA
S338,IOX,Isurus oxyrinchus,ATL_N,8,0.001191816,0.001460502,100,NA
S338,IOX,Isurus oxyrinchus,ATL_N,9,0.000185281,NA,100,NA
S339,IOX,Isurus oxyrinchus,ATL_N,8,0.000378797,0.000449046,100,NA
S339,IOX,Isurus oxyrinchus,ATL_N,9,1.21E-05,NA,100,NA
S340,IOX,Isurus oxyrinchus,ATL_N,8,0.000189115,0.000136422,100,NA
S341,IOX,Isurus oxyrinchus,ATL_N,10,0.000311426,0.000313311,80,NA
S341,IOX,Isurus oxyrinchus,ATL_N,11,0.000425291,0.000441226,58.33333333,NA
S341,IOX,Isurus oxyrinchus,ATL_N,12,0.0001297,9.22E-05,83.33333333,NA
S341,IOX,Isurus oxyrinchus,ATL_N,8,0.000405455,NA,100,NA
S341,IOX,Isurus oxyrinchus,ATL_N,9,3.21E-05,5.70E-05,50,NA
S342,IOX,Isurus oxyrinchus,ATL_N,10,0.000182848,0.000314485,68.75,NA
S342,IOX,Isurus oxyrinchus,ATL_N,11,0.000118581,0.000124401,56.25,NA
S342,IOX,Isurus oxyrinchus,ATL_N,12,0.000141854,0.000137421,87.5,NA
S342,IOX,Isurus oxyrinchus,ATL_N,8,0.000171695,2.09E-05,100,NA
S342,IOX,Isurus oxyrinchus,ATL_N,9,5.14E-05,6.31E-05,66.66666667,NA
S343,IOX,Isurus oxyrinchus,ATL_N,10,0.000391669,0.000371837,100,NA
S343,IOX,Isurus oxyrinchus,ATL_N,11,0.000838434,0.000415412,100,NA
S343,IOX,Isurus oxyrinchus,ATL_N,12,0.000737515,0.001382826,100,NA
S343,IOX,Isurus oxyrinchus,ATL_N,9,0.001216013,0.001832816,100,NA
S344,IOX,Isurus oxyrinchus,ATL_N,10,0.000186058,NA,100,NA
S344,IOX,Isurus oxyrinchus,ATL_N,8,0.000122904,0.000133883,100,NA
S344,IOX,Isurus oxyrinchus,ATL_N,9,0.000178927,0.000122968,100,NA
S345,IOX,Isurus oxyrinchus,ATL_N,10,0.000256448,9.97E-05,100,NA
S345,IOX,Isurus oxyrinchus,ATL_N,3,0.00112341,0.00059322,100,NA
S345,IOX,Isurus oxyrinchus,ATL_N,4,0.000217479,0.000215948,100,NA
S345,IOX,Isurus oxyrinchus,ATL_N,8,0.000249009,0.000189229,100,NA
S345,IOX,Isurus oxyrinchus,ATL_N,9,7.68E-05,1.51E-05,100,NA
S346,IOX,Isurus oxyrinchus,ATL_N,6,0.000324182,0.00030093,100,NA
S346,IOX,Isurus oxyrinchus,ATL_N,7,0.000614886,0.000799287,100,NA
S346,IOX,Isurus oxyrinchus,ATL_N,8,0.000412496,0.000467255,100,NA
S347,IOX,Isurus oxyrinchus,ATL_N,6,0.000199204,0.00033866,75,NA
S347,IOX,Isurus oxyrinchus,ATL_N,7,0.000185771,0.000208766,92.30769231,NA
S347,IOX,Isurus oxyrinchus,ATL_N,8,0.000282266,NA,100,NA
S348,IOX,Isurus oxyrinchus,ATL_N,1,0.000234347,0.000192052,100,NA
S348,IOX,Isurus oxyrinchus,ATL_N,2,0.000131228,0.000134183,100,NA
S349,IOX,Isurus oxyrinchus,ATL_N,10,0.000141803,8.92E-05,100,NA
S349,IOX,Isurus oxyrinchus,ATL_N,8,0.000221811,0.000148255,100,NA
S349,IOX,Isurus oxyrinchus,ATL_N,9,0.000936946,0.001515176,100,NA
S350,IOX,Isurus oxyrinchus,ATL_N,10,0.000236397,0.000215912,92.30769231,NA
S350,IOX,Isurus oxyrinchus,ATL_N,11,0.000110365,0.000109267,72,NA
S350,IOX,Isurus oxyrinchus,ATL_N,12,0.000224278,0.000372496,80,NA
S350,IOX,Isurus oxyrinchus,ATL_N,8,0.000176083,0.000151944,100,NA
S350,IOX,Isurus oxyrinchus,ATL_N,9,0.000197686,0.000102353,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,1,0.000482542,0.000353909,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,10,0.000226841,0.000174453,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,11,0.000275736,0.000190056,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,2,0.001037689,0.000646902,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,3,0.002992639,NA,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,8,0.000188392,6.47E-05,100,NA
S351,IOX,Isurus oxyrinchus,ATL_N,9,0.000699753,0.00053327,100,NA
S352,IOX,Isurus oxyrinchus,ATL_N,8,0.0001654,6.85E-05,100,NA
S352,IOX,Isurus oxyrinchus,ATL_N,9,0.00012056,8.05E-05,100,NA
S353,IOX,Isurus oxyrinchus,ATL_N,10,0.000216286,0.00025913,62.5,NA
S353,IOX,Isurus oxyrinchus,ATL_N,11,0.000464354,0.000563439,71.42857143,NA
S353,IOX,Isurus oxyrinchus,ATL_N,12,0.000104498,9.77E-05,100,NA
S353,IOX,Isurus oxyrinchus,ATL_N,8,5.78E-05,NA,100,NA
S353,IOX,Isurus oxyrinchus,ATL_N,9,0.000463598,0.00040172,100,NA
S354,IOX,Isurus oxyrinchus,ATL_N,10,0.000313651,0.000256042,100,NA
S355,IOX,Isurus oxyrinchus,ATL_N,1,0.000167951,0.000113698,100,NA
S355,IOX,Isurus oxyrinchus,ATL_N,12,9.10E-05,4.72E-05,100,NA
S355,IOX,Isurus oxyrinchus,ATL_N,2,0.00046291,0.000250681,93.33333333,NA
S355,IOX,Isurus oxyrinchus,ATL_N,3,0.000740363,0.00050595,100,NA
S356,IOX,Isurus oxyrinchus,ATL_N,1,1.41E-05,1.80E-05,45.45454545,NA
S356,IOX,Isurus oxyrinchus,ATL_N,2,0.000201973,0.000312296,50,NA
S356,IOX,Isurus oxyrinchus,ATL_N,3,0.000315028,0.000450948,76.92307692,NA
S356,IOX,Isurus oxyrinchus,ATL_N,4,0.000197626,0.000232183,100,NA
S357,IOX,Isurus oxyrinchus,ATL_N,1,5.11E-05,4.48E-05,87.5,NA
S357,IOX,Isurus oxyrinchus,ATL_N,2,0.000134751,0.000125292,100,NA
S358,IOX,Isurus oxyrinchus,ATL_N,1,0.000168394,0.00013872,100,NA
S358,IOX,Isurus oxyrinchus,ATL_N,2,0.000130302,0.000145935,83.33333333,NA
S358,IOX,Isurus oxyrinchus,ATL_N,3,0.000532365,0.000840409,66.66666667,NA
S359,IOX,Isurus oxyrinchus,ATL_N,1,0.000184993,8.60E-05,100,NA
S359,IOX,Isurus oxyrinchus,ATL_N,2,0.000200426,0.000186963,100,NA
S359,IOX,Isurus oxyrinchus,ATL_N,3,8.56E-05,0.000103802,71.42857143,NA
S359,IOX,Isurus oxyrinchus,ATL_N,4,0.000621147,0.000734387,100,NA
S360,IOX,Isurus oxyrinchus,ATL_N,1,0.000526697,0.000246808,100,NA
S360,IOX,Isurus oxyrinchus,ATL_N,2,9.15E-05,0.000165559,78.57142857,NA
S360,IOX,Isurus oxyrinchus,ATL_N,3,8.83E-05,NA,100,NA
S361,IOX,Isurus oxyrinchus,ATL_N,10,0,0,0,NA
S361,IOX,Isurus oxyrinchus,ATL_N,11,0,NA,0,NA
S361,IOX,Isurus oxyrinchus,ATL_N,9,3.71E-05,4.70E-05,52.63157895,NA
S362,IOX,Isurus oxyrinchus,ATL_N,10,0.000212278,0.00017094,92.30769231,NA
S362,IOX,Isurus oxyrinchus,ATL_N,9,0.000132473,7.47E-05,100,NA
S363,IOX,Isurus oxyrinchus,ATL_N,6,0.001508818,0.000411607,100,NA
S363,IOX,Isurus oxyrinchus,ATL_N,7,0.000244563,0.000228317,100,NA
S363,IOX,Isurus oxyrinchus,ATL_N,8,0.000254913,0.000179098,100,NA
S364,IOX,Isurus oxyrinchus,ATL_N,4,0.000224392,0.000165385,100,NA
S364,IOX,Isurus oxyrinchus,ATL_N,5,0.000404731,0.000257818,100,NA
S365,IOX,Isurus oxyrinchus,ATL_N,6,0.000304179,NA,100,NA
S365,IOX,Isurus oxyrinchus,ATL_N,7,7.05E-05,0.000118257,83.33333333,NA
S365,IOX,Isurus oxyrinchus,ATL_N,8,0.000224993,0.000269639,76.47058824,NA
S365,IOX,Isurus oxyrinchus,ATL_N,9,0.000131078,7.10E-05,100,NA
